model,k,method,panel,scenario,n_rows,n_selected_features,train_rows,test_rows,accuracy,f1,f1_macro,precision,recall,mcc,pr_auc,roc_auc
TabPFN,20,FILTER_MUTUAL_INFO + WRAPPER_RFE + EMBEDDED,KANSER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,388,39,310,78,0.8846153846153846,0.9203539823008849,0.8555258283597448,0.8813559322033898,0.9629629629629629,0.7217951267331445,0.9082458007053621,0.8742283950617284
TabPFN,20,FILTER_ANOVA,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,20,2344,587,0.8023850085178875,0.875268817204301,0.6999294905693636,0.814,0.9465116279069767,0.44119718167607086,0.9252744195709158,0.8276996000592505
TabPFN,20,FILTER_MUTUAL_INFO,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,20,2344,587,0.8228279386712095,0.8854625550660793,0.7472425557285284,0.8410041841004184,0.9348837209302325,0.5131540785284134,0.9055898582096298,0.8317360391053177
TabPFN,20,WRAPPER_RFE,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,20,2344,587,0.8262350936967632,0.8881578947368421,0.7494224588188028,0.8402489626556017,0.9418604651162791,0.5213645422048,0.911684565104459,0.8332913642423345
TabPFN,20,EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,20,2344,587,0.8040885860306644,0.8770053475935828,0.697916899738214,0.8118811881188119,0.9534883720930233,0.4448367387815044,0.8916278003539239,0.7880462153754999
TabPFN,20,FILTER_ANOVA + WRAPPER_RFE,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,33,2344,587,0.8347529812606473,0.893523600439078,0.7623511538317063,0.8461538461538461,0.9465116279069767,0.5467783331677365,0.9252908187586989,0.8457561842689972
TabPFN,20,FILTER_ANOVA + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,29,2344,587,0.8126064735945485,0.8809523809523809,0.7204761904761905,0.8238866396761133,0.9465116279069767,0.47563801786166204,0.9154056056106707,0.8134498592801066
TabPFN,20,FILTER_MUTUAL_INFO + WRAPPER_RFE,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,31,2344,587,0.8347529812606473,0.8942202835332607,0.7583941884592373,0.8418891170431212,0.9534883720930233,0.5451806575095899,0.9098284053887545,0.8323285439194192
TabPFN,20,FILTER_MUTUAL_INFO + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,34,2344,587,0.8313458262350937,0.891566265060241,0.7561279601163273,0.8426501035196687,0.9465116279069767,0.536098631628274,0.9108225128485323,0.830676936750111
TabPFN,20,WRAPPER_RFE + EMBEDDED,MASTER,TabPFN_Ordinal_Encoding_Eksik_Veri_Ortalama,2931,31,2344,587,0.8296422487223168,0.8905908096280087,0.752987712506312,0.8409090909090909,0.9465116279069767,0.5307258441117801,0.9214576882714625,0.8461709376388683
